id,time,created_at,from_user_name,from_user_lang,text,source,location,lat,lng,from_user_follower_count,from_user_friend_count,from_user_realname,to_user_name,in_reply_to_status_id,from_user_listed,from_user_utcoffset,from_user_timezone,from_user_description,from_user_url,from_user_verified,filter_level
411246253138128896,1386883722,2013-12-12 21:28:42,ColaborativoMx,es,RT @bernardosampa: Así la liamos ayer alrededor del hashtag (ya proceso compartido) #OpenEcuador http://t.co/y6y2C3PH08 Comunerxs del mundo… [[http://floksociety.org/2013/12/12/nace-openecuador-y-se-difunde-en-el-mundo-entero/]],"web","México",0.000000,0.000000,,,Colaborativo México,,0,13,-18000,Eastern Time (US & Canada),"Seminario dedicado a crear vínculos teóricos  prácticos  regionales y humanos entre cultura libre y derechos humanos. Sept-dic 2013 en @ccemx #DF","http://colaborativo.net",0,medium
411246256393297920,1386883722,2013-12-12 21:28:42,marcos_fx_,es,RT @bernardosampa: Somos nosotras somos las de siempre #OpenEcuador #wikileaks #snowden #15M #occupy,"grptw","",0.000000,0.000000,,,Marcos FX,,0,0,3600,Madrid,"","",0,medium
411246808564645888,1386883854,2013-12-12 21:30:54,ColaborativoMx,es,Carta Abierta a los Trabajadores del #Procomún del Mundo http://t.co/N1KowleY6b #OpenEcuador [[http://floksociety.org/carta-abierta/]],"web","México",0.000000,0.000000,,,Colaborativo México,,0,13,-18000,Eastern Time (US & Canada),"Seminario dedicado a crear vínculos teóricos  prácticos  regionales y humanos entre cultura libre y derechos humanos. Sept-dic 2013 en @ccemx #DF","http://colaborativo.net",0,medium
411246959710990336,1386883890,2013-12-12 21:31:30,latabacalera,es,RT @P2P_Foundation: What was #OpenEcuador? (Spanish) http://t.co/uN4GcXLRjP c @medialabprado @X_net_ @carobotero @ACulturaLibre @latabacale… [[http://bit.ly/1byZFGx]],"Twitter for Android","Lavapiés  Madrid",0.000000,0.000000,,,Tabacalera Lavapiés,,0,711,3600,Madrid,"Centro Social Autogestionado en la antigua fábrica de tabacos de Lavapiés","http://latabacalera.net",0,medium
411247110655205376,1386883926,2013-12-12 21:32:06,nk_uvaluna,es,"" Carta Abierta a los Trabajadores del #Procomún del Mundo http://t.co/RjAtmRKyTs #OpenEcuador "" vía @ColaborativoMx [[http://floksociety.org/carta-abierta/]],"web","df",0.000000,0.000000,,,Niurka Chávez,,0,12,0,,"","",0,medium
411248098464505856,1386884161,2013-12-12 21:36:01,apardo,es,RT @elbuenconocer: @P2P_Foundation @apardo @Perulera ¿What was #OpenEcuador? http://t.co/UDmhksQ8fU [[http://bit.ly/1byZFGx]],"web","Quito / Ecuador",0.000000,0.000000,,,Toni Sánchez Prado,,0,57,3600,Madrid,"CEO at National Freaks Bureau - https://pumpdog.me/apardo","http://apardo.alabs.org/",0,medium
411248157641932800,1386884176,2013-12-12 21:36:16,lilaroja,en,RT @P2P_Foundation: What was #OpenEcuador? (Spanish) http://t.co/uN4GcXLRjP c @medialabprado @X_net_ @carobotero @ACulturaLibre @latabacale… [[http://bit.ly/1byZFGx]],"web","Barcelona & Boston",0.000000,0.000000,,,Mayo Fuster Morell,,0,103,-10800,Greenland,"Digital commons  Berkman C.  Autonomy  IGOP  Acetarium  Wikipedia  ActionResearch  Open data  Ambivalence  Bikes  Peer production  Social Justice  E. Ostrom fan","http://onlinecreation.info",0,medium
411248227628097536,1386884192,2013-12-12 21:36:32,saraclaroscuro,es,Como inició y todo lo que se viene en #OpenEcuador http://t.co/UCPbxzco27” [[http://bit.ly/1byZFGx]],"Twitter for iPhone","",0.000000,0.000000,,,sarabolañosmuñoz,,0,3,-18000,Quito,"","http://www.claroscuro.org",0,medium
411248384457318400,1386884230,2013-12-12 21:37:10,saraclaroscuro,es,RT @bernardosampa: Magnífica nube de palabras de #OpenEcuador -> #procomún #sociedadabierta #conocimientolibre http://t.co/2MN4cdZN5F,"Twitter for iPhone","",0.000000,0.000000,,,sarabolañosmuñoz,,0,3,-18000,Quito,"","http://www.claroscuro.org",0,medium
411248999559987201,1386884376,2013-12-12 21:39:36,P2P_Foundation,en,#OpenEcuador for a better and commons oriented world: http://t.co/qf4DlSmoEi Take a look @doctorow @lessig @creativecommons @wikileaks [[http://floksociety.org/carta-abierta/]],"TweetDeck","",0.000000,0.000000,,,P2P Foundation,,0,264,3600,Amsterdam,"Observing the impact of peer-to-peer  technology and thought on society. Keep updated by folllowing us!","http://p2pfoundation.net",0,medium
411250080700968960,1386884634,2013-12-12 21:43:54,elbuenconocer,es,Hay cupos muy limitadas para estos seminarios d nuestros investigadores. Revisa si hay alguno para ti: http://t.co/TLbVB4eCvq #OpenEcuador [[http://floksociety.org/2013/12/12/dic-17-al-20-seminarios-de-la-investigacion-del-buen-conocersumak-yachay/]],"TweetDeck","Ecuador",0.000000,0.000000,,,Buen Conocer,,0,15,-18000,Eastern Time (US & Canada),"Creando el Buen Conocer (Sumak Yachay) para el Buen Vivir.   English tweets: @FLOKSociety","http://buenconocer.org",0,medium
411250856101953536,1386884819,2013-12-12 21:46:59,doctorow,en,RT @P2P_Foundation: #OpenEcuador for a better and commons oriented world: http://t.co/qf4DlSmoEi Take a look @doctorow @lessig @creativecom… [[http://floksociety.org/carta-abierta/]],"Twitter for Android","Londinium",0.000000,0.000000,,,Cory Doctorow,,0,10829,0,London,"Writer  blogger  activist. If you want a reply  use email. Blog suggestions here: http://www.boingboing.net/suggest.html","http://craphound.com",1,medium
411251416548646912,1386884953,2013-12-12 21:49:13,santycadena1,es,http://t.co/aRYtTMFIaR #OpenEcuador una buena iniciativa que ya es tendencia [[http://floksociety.org/participa/]],"web","",0.000000,0.000000,,,santycadena1,,0,11,-18000,Eastern Time (US & Canada),"lector  cinéfilo  melómano. Me gano la vida de consultor en temas de: Redes Sociales  Programación Web  Diseño Editorial  Multimedia","http://www.santiagocadena.com",0,medium
411253723352940544,1386885503,2013-12-12 21:58:23,mastercccd,es,Nace #OpenEcuador y se difunde en el mundo entero http://t.co/uZO43qSiZh #CCCD [[http://floksociety.org/2013/12/12/nace-openecuador-y-se-difunde-en-el-mundo-entero/]],"Tweet Button","MediaLab-Prado - URJC",0.000000,0.000000,,,Máster CCCD,,0,13,0,,"Plataforma de docencia  experimentación  investigación e intervención en Comunicación  Cultura y Ciudadanía Digitales.","http://cccd.es/wp/",0,medium
411258953600098304,1386886750,2013-12-12 22:19:10,compaiRENE,es,RT @apardo: Sin conocimiento libre no se puede innovar a no ser que tengas mucho dinero. #OpenEcuador @compaiRENE,"Twitter for iPhone","Quito - Ecuador",0.000000,0.000000,,,René Ramírez,,0,197,-18000,Quito,"Secretario Nacional de Educación Superior  Ciencia  Tecnología e Innovación","http://www.senescyt.gob.ec",0,medium
411264982253195264,1386888187,2013-12-12 22:43:07,trendinaliaEC,es,El hashtag #OpenEcuador ocupó el miércoles 11 la 20ª posición en el Top20 de las Tendencias de Ecuador: http://t.co/zz47O9yeMT #trndnl [[http://www.trendinalia.com/twitter-trending-topics/ecuador/ecuador-131211.html]],"Es Tendencia en Ecuador","Ecuador",-1.789900,-78.095802,,,Trendinalia Ecuador,,0,22,-18000,Quito,"Información sobre los Temas del Momento de la geografía ecuatoriana #TrendingTopics","http://trendinalia.com/twitter-trending-topics/ecuador/",0,medium
411267020659757056,1386888673,2013-12-12 22:51:13,Kiub,en,@elbuenconocer #OpenEcuador lanzamiento de carta abierta a los trabajadores del procomún del mundo por @FLOKSociety http://t.co/Yf3dyLPztF [[http://floksociety.org/2013/12/12/nace-openecuador-y-se-difunde-en-el-mundo-entero/]],"web","",0.000000,0.000000,,,Rafa Kiub,elbuenconocer,411230839406870529,2,0,,"Ciudadano","",0,medium
411279309714649088,1386891603,2013-12-12 23:40:03,apardo,es,Aprender a colaborar nos va a ayudar a innovar #OpenEcuador,"Twitter for Android","Quito / Ecuador",0.000000,0.000000,,,Toni Sánchez Prado,,0,57,3600,Madrid,"CEO at National Freaks Bureau - https://pumpdog.me/apardo","http://apardo.alabs.org/",0,medium
411279417965805569,1386891629,2013-12-12 23:40:29,jorge_andr3s,es,RT @apardo: Aprender a colaborar nos va a ayudar a innovar #OpenEcuador,"web","Quito",0.000000,0.000000,,,Jorge Andrés Delgado,,0,19,-18000,Quito,"Redefino lo normal","http://jorgeandr3s.wordpress.com",0,medium
411284116588355584,1386892749,2013-12-12 23:59:09,fmorfin,es,RT @elbuenconocer: @Soltrumbo @fmorfin @rociorecalde17 @Kiub @dmarialafebre @SayitaSol @saraclaroscuro ¿What was #OpenEcuador? http://t.co/…,"Twitter for iPhone","Guadalajara  México",0.000000,0.000000,,,Francisco Morfin O,,0,25,-21600,Guadalajara,"Estudios sobre las tecnologías  en particular las TIC  su relación y entrecruzamiento con la educación y la transformación social.","http://franciscomorfin.wordpress.com/",0,medium
411287534560215040,1386893564,2013-12-13 00:12:44,VichyTory,es,RT @apardo: Aprender a colaborar nos va a ayudar a innovar #OpenEcuador,"Twitter for BlackBerry®","Ecuador",0.000000,0.000000,,,Victoria Vela,,0,1,-18000,Eastern Time (US & Canada),"","",0,medium
411289742874247168,1386894090,2013-12-13 00:21:30,paolaricaurte,en,RT @mbauwens: Imagine an enabling Partner State which encourages economic and social co-operation #OpenEcuador,"web","Mexico City",0.000000,0.000000,,,Paola Ricaurte,,0,213,-21600,Central Time (US & Canada),"Ubuntu spirit: I am what I am because of who we all are.    #Commons #Open Knowledge #Peeragogy                 #ContingenteMX #JusticiaABC","http://humanidadesdigitales.net/blog",0,medium
411292508207869952,1386894750,2013-12-13 00:32:30,Maperez324,en,RT @mbauwens: Imagine an enabling Partner State which encourages economic and social co-operation #OpenEcuador,"Twitter for iPhone","Mexico City  México",0.000000,0.000000,,,Miguel Angel Perez A,,0,56,-21600,Mexico City,"Miguel Angel Perez Alvarez. Philosophy teacher  learning environments developer  tech in education specialist.  Ethics of Information  cognitive model  ODAs","http://naturafertil.mx",0,medium
411293914805862400,1386895085,2013-12-13 00:38:05,Alma_Orozco,es,RT @isaachacksimov: Carta abierta a todos los trabajadores de procomún del mundo http://t.co/GVTnVxMDgA #OpenEcuador [[http://bit.ly/19BlqG3]],"web","",0.000000,0.000000,,,Alma,,0,18,3600,Madrid,"Diseños abiertos para desmecanizar la percepción","http://medialab-prado.es/article/funcionamiento",0,medium
411295182194098176,1386895387,2013-12-13 00:43:07,trendinaliaEC,es,¿Sabías que #OpenEcuador se mantuvo el miércoles 11 durante 4 horas en Ecuador como Tendencia? http://t.co/zz47O9yeMT #trndnl [[http://www.trendinalia.com/twitter-trending-topics/ecuador/ecuador-131211.html]],"Es Tendencia en Ecuador","Ecuador",-1.789900,-78.095802,,,Trendinalia Ecuador,,0,22,-18000,Quito,"Información sobre los Temas del Momento de la geografía ecuatoriana #TrendingTopics","http://trendinalia.com/twitter-trending-topics/ecuador/",0,medium
411298542314344448,1386896188,2013-12-13 00:56:28,SanchezCedillo,es,RT @isaachacksimov: Carta abierta a todos los trabajadores de procomún del mundo http://t.co/GVTnVxMDgA #OpenEcuador [[http://bit.ly/19BlqG3]],"web","Madrid",0.000000,0.000000,,,Raúl,,0,33,3600,Madrid,"","",0,medium
411298872229920769,1386896267,2013-12-13 00:57:47,lliurefree,es,RT @isaachacksimov: Carta abierta a todos los trabajadores de procomún del mundo http://t.co/GVTnVxMDgA #OpenEcuador [[http://bit.ly/19BlqG3]],"web","T-51818119191",0.000000,0.000000,,,Ll.,,0,8,3600,Madrid,"Buuuuuuuuu!!!  ¿Cómo reventar el balbuceo?  A ritmo de retweet! Pq me pone juas juas XD +18. MMORPG. Playing. P2P revolution.","",0,medium
411299138522075137,1386896330,2013-12-13 00:58:50,juliolxxix,es,RT @isaachacksimov: Carta abierta a todos los trabajadores de procomún del mundo http://t.co/GVTnVxMDgA #OpenEcuador [[http://bit.ly/19BlqG3]],"web","madrid",0.000000,0.000000,,,julio molina,,0,25,0,,"maestro bilingüe público y miembro del 15m en busca de una verdadera democracia y una economía que busque el bienestar de todo ser humano","",0,medium
411306094515208192,1386897989,2013-12-13 01:26:29,nopiedra,en,RT @elbuenconocer: @maherencia @nopiedra @komenzDE ¿What was #OpenEcuador? http://t.co/UDmhksQ8fU [[http://bit.ly/1byZFGx]],"Twitter for iPhone","Ecuador  Loja",0.000000,0.000000,,,Nelson Piedra,,0,214,-18000,Quito,"Bio: human being  engineer  faculty from Loxa-UTPL.  Research: IoT  OER  OCW  LinkedData  Social Semantic Web  Knowledge Mgm  BigData  SNA  LUD  Startups  Sens.","http://nopiedra.wordpress.com",0,medium
411306942548570112,1386898191,2013-12-13 01:29:51,RondaNeugebauer,en,RT @elbuenconocer: @maherencia @nopiedra @komenzDE ¿What was #OpenEcuador? http://t.co/UDmhksQ8fU [[http://bit.ly/1byZFGx]],"web","SoDak  USA",0.000000,0.000000,,,Ronda D Neugebauer,,0,11,-25200,Mountain Time (US & Canada),"OER Advocate | Higher Ed Improver | Tech Enthusiast","http://rondaneugebauer.org/",0,medium
411315886285684736,1386900323,2013-12-13 02:05:23,smrtchng,en,RT @tzmglobal: Imagine property models that do not enclose the Commons but facilitate its growth. #OpenEcuador http://t.co/5CnZR1X11I @Abb… [[http://floksociety.org/carta-abierta]],"web","",0.000000,0.000000,,,SmartChange,,0,4,-28800,Pacific Time (US & Canada),"See the Strings. Connect the Dots.  Join Hands.  Unite the Progressive Movement. Create Smart Change.","http://Smartchange.ca",0,medium
411327114504196097,1386903000,2013-12-13 02:50:00,rossanareguillo,es,“@elbuenconocer: @rossanareguillo @asambleaecuador ¿What was #OpenEcuador? http://t.co/2LtIqNPHtw”/ excelente así se teje. [[http://bit.ly/1byZFGx]],"Twitter for iPhone","Guadalajara",0.000000,0.000000,,,Rossana Reguillo,elbuenconocer,411230915776749568,102,-21600,Guadalajara,"investigadora y profesora. Dra. en Ciencias Sociales. Investigo y escribo sobre culturas urbanas  juveniles y  socioantropología de las emociones.","http://viaductosur.blogspot.com",0,medium
411328388427575296,1386903304,2013-12-13 02:55:04,misterKako,en,Here's the video where Ecuador's President asks young people of his country to bet on open knowledge: https://t.co/2isymMT26h #OpenEcuador [[https://www.youtube.com/watch?v=Zjajy-ia-SE]],"web","",0.000000,0.000000,,,Kako Vera,,0,8,0,,"Entrepreneur  Technology Creative  User Experience Designer.","",0,medium
411331542636429312,1386904056,2013-12-13 03:07:36,misterKako,en,Imagina un Estado Socio-facilitador que fomente cooperación económica-social basada en la colaboración pública/civil #OpenEcuador,"web","",0.000000,0.000000,,,Kako Vera,,0,8,0,,"Entrepreneur  Technology Creative  User Experience Designer.","",0,medium
411347050513461248,1386907754,2013-12-13 04:09:14,apardo,es,La baraja del conocimiento por @infodesarrollo #OpenEcuador http://t.co/ksrcZ6Xl8A,"web","Quito / Ecuador",0.000000,0.000000,,,Toni Sánchez Prado,,0,57,3600,Madrid,"CEO at National Freaks Bureau - https://pumpdog.me/apardo","http://apardo.alabs.org/",0,medium
411355422592077824,1386909750,2013-12-13 04:42:30,txematic,en,RT @apardo: La baraja del conocimiento por @infodesarrollo #OpenEcuador http://t.co/ksrcZ6Xl8A,"twicca","",0.000000,0.000000,,,Txema ||*||,,0,13,46800,Nuku'alofa,"","http://txemanotas.wordpress.com/",0,medium
411363612004216832,1386911702,2013-12-13 05:15:02,Maguivegaq,es,RT @santycadena1: http://t.co/aRYtTMFIaR #OpenEcuador una buena iniciativa que ya es tendencia [[http://floksociety.org/participa/]],"Twitter for BlackBerry®","Ecuatoriana ᴮᵃᴿceᴸᵒᴺisᵀᵃ ᵈᵉ ♥",0.000000,0.000000,,,♡̨̐Magui Vega∞,,0,0,-18000,Eastern Time (US & Canada),"Uno demuestra la calidad d ser humano q es en la forma q trata a los animales #NoCompresAdopta","",0,medium
411363647471239168,1386911711,2013-12-13 05:15:11,javierduro,es,RT @bernardosampa: Así la liamos ayer alrededor del hashtag (ya proceso compartido) #OpenEcuador http://t.co/y6y2C3PH08 Comunerxs del mundo… [[http://floksociety.org/2013/12/12/nace-openecuador-y-se-difunde-en-el-mundo-entero/]],"web","38.206528 -3.659509",0.000000,0.000000,,,Javier Duro,,0,250,3600,Madrid,"Blogger and new media consultant.","http://www.javierduro.es/blog/",0,medium
411364690951163904,1386911959,2013-12-13 05:19:19,nopiedra,en,RT @bernardosampa: Así la liamos ayer alrededor del hashtag (ya proceso compartido) #OpenEcuador http://t.co/y6y2C3PH08 Comunerxs del mundo… [[http://floksociety.org/2013/12/12/nace-openecuador-y-se-difunde-en-el-mundo-entero/]],"Twitter for iPhone","Ecuador  Loja",0.000000,0.000000,,,Nelson Piedra,,0,214,-18000,Quito,"Bio: human being  engineer  faculty from Loxa-UTPL.  Research: IoT  OER  OCW  LinkedData  Social Semantic Web  Knowledge Mgm  BigData  SNA  LUD  Startups  Sens.","http://nopiedra.wordpress.com",0,medium
411401667020849152,1386920775,2013-12-13 07:46:15,lifesized,en,#OpenEcuador for a better and commons oriented world: http://t.co/hZip6nylcU @P2P_Foundation [[http://floksociety.org/carta-abierta/]],"Twitter for Mac","amsterdam",0.000000,0.000000,,,james_burke,,0,64,3600,Amsterdam,"UX / IA architect. Co-founder Quantifed Self Europe/Amsterdam  P2P Foundation  Hack de Overheid/ Open State Foundation.","http://www.lifesized.net",0,medium
411407467210235904,1386922158,2013-12-13 08:09:18,dmarialafebre,es,Mira! La Carta Abierta ya es referencia para los guerreros de cultura libre de otras tierras:http://t.co/ImReTaUUwE #OpenEcuador [[http://papeldeperiodico.com/2013/12/10/robocicla-heroes-por-la-cultura-libre-2/]],"web","Madrid",0.000000,0.000000,,,Delia Maria Lafebre ,,0,0,0,,"Amo la libertad y la justicia social","",0,medium
411407553671598081,1386922179,2013-12-13 08:09:39,dmarialafebre,es,#OpenEcuador Ecuador se capacita en Economía Social del Conocimiento http://t.co/uDLhtykDda @infodesarrollo @elbuenconocer [[http://floksociety.org/2013/12/09/talleres-de-la-economia-social-del-conocimiento-en-cuenca-machala-loja-y-zamora/]],"web","Madrid",0.000000,0.000000,,,Delia Maria Lafebre ,,0,0,0,,"Amo la libertad y la justicia social","",0,medium
411407693002207232,1386922212,2013-12-13 08:10:12,dmarialafebre,es,#OpenEcuador El presidente Correa aborando el tema de la Economía Social del Conocimientohttp://floksociety.org/2013/12/,"web","Madrid",0.000000,0.000000,,,Delia Maria Lafebre ,,0,0,0,,"Amo la libertad y la justicia social","",0,medium
411407785079762944,1386922234,2013-12-13 08:10:34,dmarialafebre,es,#OpenEcuador El equipo de investigadores que trabaja en la propuesta de políticas para una sociedad procomún http://t.co/qkDx1VKaty [[http://en.wiki.floksociety.org/w/Research_Team]],"web","Madrid",0.000000,0.000000,,,Delia Maria Lafebre ,,0,0,0,,"Amo la libertad y la justicia social","",0,medium
411425610607886336,1386926484,2013-12-13 09:21:24,edmayo1,en,A new model of wealth creation? Ecuador asks 4 ideas - sustainability cooperative wealth new commons #OpenEcuador http://t.co/PXQbpca9CI [[http://floksociety.org]],"Twitter for iPad","Manchester and London",0.000000,0.000000,,,Ed Mayo,,0,45,3600,Amsterdam,"Love life and work at Co-operatives UK  co-author of Consumer Kids  weekend fan of Charlton Athletic  blogger on http://edmayo.wordpress.com","http://edmayo.wordpress.com",0,medium
411427537487937537,1386926943,2013-12-13 09:29:03,scovelljohn,en,RT @edmayo1: A new model of wealth creation? Ecuador asks 4 ideas - sustainability cooperative wealth new commons #OpenEcuador http://t.c…,"Twitter for BlackBerry®","Reigate.",0.000000,0.000000,,,John Scovell,,0,8,0,,"Full time carer. Equity member. Campaigning to increase awareness of dyspraxia. Exploring alternative to so called Neo Liberalism.","",0,medium
411430771317301248,1386927714,2013-12-13 09:41:54,marcosgcm,es,RT @P2P_Foundation: What was #OpenEcuador? (Spanish) http://t.co/uN4GcXLRjP c @medialabprado @X_net_ @carobotero @ACulturaLibre @latabacale… [[http://bit.ly/1byZFGx]],"web","madrid",0.000000,0.000000,,,Marcos García,,0,64,3600,Madrid,"","",0,medium
411431958598533121,1386927997,2013-12-13 09:46:37,reinlein,es,Pero ¿qué quieren hacer estos de Ecuador?: Nace #OpenEcuador y se difunde en el mundo entero http://t.co/r8xYh38lkb [[http://floksociety.org/2013/12/12/nace-openecuador-y-se-difunde-en-el-mundo-entero/]],"Tweet Button","Asturias",0.000000,0.000000,,,Enrique Pañeda ,,0,5,12600,Tehran,"","",0,medium
411434511352614913,1386928606,2013-12-13 09:56:46,jimmygreer,en,RT @VRSS: Open Letter from #OpenEcuador to the Commoners of the World http://t.co/HfRdVnqj59 [[http://bit.ly/19Cbagw]],"TweetDeck","UK",0.000000,0.000000,,,jimmy greer,,0,148,0,Lisbon,"thinking about a rebalancing planet of 9bn through things like http://howtofixtheworld.org http://brazilintel.com http://ideas.i-seeglobal.com","http://i-seeglobal.com",0,medium
411438653185855488,1386929593,2013-12-13 10:13:13,lsmntr,en,@areino Viste #OpenEcuador? Están buscando gente interesada por el procomún con experiencia en arduino y esas cosas…,"web","",0.000000,0.000000,,,Luis Montero,areino,0,2,7200,Athens,"Yo me encuentro aburridísimo.","http://consumido.wordpress.com/",0,medium
411438722560057344,1386929610,2013-12-13 10:13:30,mbmg2011,es,RT @FLOKSociety: Open Letter to the Commoners and Co-operators of the World http://t.co/5WEQauw40a #OpenEcuador [[http://floksociety.org/en/carta-abierta/]],"web","Territorio atlante",0.000000,0.000000,,,María Begoña ,,0,0,0,,"Trabajadora cognitiva  activista vital amante de la disrupción   mapeadora de nuevos imaginarios sociales en pro de felicidad social procomún  cultura abierta.","",0,medium
411445313514520576,1386931181,2013-12-13 10:39:41,man2hauser,es,RT @bernardosampa: Así la liamos ayer alrededor del hashtag (ya proceso compartido) #OpenEcuador http://t.co/y6y2C3PH08 Comunerxs del mundo… [[http://floksociety.org/2013/12/12/nace-openecuador-y-se-difunde-en-el-mundo-entero/]],"web","",0.000000,0.000000,,,man2hauser,,0,8,0,,"nómade  biopolític@  gnósTIC@  performance.  http://lab.alg-a.org http://gzimaxinaria.net","http://teatroluz.es",0,medium
411448409128587264,1386931919,2013-12-13 10:51:59,alg_a,gl,Acción #OpenEcuador por ahí salimos articulando nodos! Felicidades @FLOKSociety @bernardosampa @P2P_Foundation y más http://t.co/zuwEu5Q2Ny,"web","GZ (Vigo)",0.000000,0.000000,,,alg-a laboratório,,0,43,-10800,Greenland,"Comunidade de arte e acción libre | Centro social 2.0 | Medialab Autoxestionado","http://lab.alg-a.org",0,medium
411448499117764608,1386931941,2013-12-13 10:52:21,PatriciaJuby,en,RT @edmayo1: A new model of wealth creation? Ecuador asks 4 ideas - sustainability cooperative wealth new commons #OpenEcuador http://t.c…,"Twitter for  Android","Gloucester",0.000000,0.000000,,,Patricia Juby,,0,1,0,,"","",0,medium
411468828334624768,1386936788,2013-12-13 12:13:08,As_In_Speech,en,RT @P2P_Foundation: #OpenEcuador for a better and commons oriented world: http://t.co/qf4DlSmoEi Take a look @doctorow @lessig @creativecom… [[http://floksociety.org/carta-abierta/]],"Carbon for Android","",0.000000,0.000000,,,Chris Mitchell,,0,1,-14400,Atlantic Time (Canada),"Well-rounded geek. Big fan of personal liberties  open technologies  and access to knowledge. (Also whisky.)","",0,medium
411469602095247360,1386936972,2013-12-13 12:16:12,Imonea,es,RT @bernardosampa: Así la liamos ayer alrededor del hashtag (ya proceso compartido) #OpenEcuador http://t.co/y6y2C3PH08 Comunerxs del mundo… [[http://floksociety.org/2013/12/12/nace-openecuador-y-se-difunde-en-el-mundo-entero/]],"web","",0.000000,0.000000,,,Lola García,,0,7,3600,Amsterdam,"Mi interés primordial actual es cómo lograr trastocar con la palabra...las conductas que nos atan a los amos del mundo.","",0,medium
411477701787406336,1386938903,2013-12-13 12:48:23,postrebinario,es,Cuando hablamos de #OpenEcuador no podemos hablar de barreras que encierren el conocimiento con reglas nos dice @bbhorne #NoalCanon,"Twitter for iPhone","podcast",0.000000,0.000000,,,postrebinario,,0,1,-18000,Eastern Time (US & Canada),"apetito tecnológico para no-geeks","http://calu.me/postrebinario",0,medium
411477914417635328,1386938954,2013-12-13 12:49:14,soundscolours,en,RT @jimmygreer: RT @VRSS: Open Letter from #OpenEcuador to the Commoners of the World http://t.co/HfRdVnqj59 [[http://bit.ly/19Cbagw]],"web","South America",0.000000,0.000000,,,Sounds and Colours,,0,231,0,London,"South American music and culture magazine. (More at http://www.facebook.com/soundsandcolours)","http://www.soundsandcolours.com",0,medium
411490071591014400,1386941852,2013-12-13 13:37:32,P2P_Foundation,en,RT @lifesized: #OpenEcuador for a better and commons oriented world: http://t.co/hZip6nylcU @P2P_Foundation [[http://floksociety.org/carta-abierta/]],"web","",0.000000,0.000000,,,P2P Foundation,,0,265,3600,Amsterdam,"Observing the impact of peer-to-peer  technology and thought on society. Keep updated by folllowing us!","http://p2pfoundation.net",0,medium
411490775760130048,1386942020,2013-12-13 13:40:20,johnthackara,en,RT @lifesized: #OpenEcuador for a better and commons oriented world: http://t.co/hZip6nylcU @P2P_Foundation [[http://floksociety.org/carta-abierta/]],"web","Ganges  Cevennes  France",0.000000,0.000000,,,john thackara,,0,466,3600,Paris,"I write  talk  & lead workshops on: sustainability  transformation   social innovation  design thinking  strategy","http://www.doorsofperception.com/talks/",0,medium
411493032312061952,1386942558,2013-12-13 13:49:18,ZeitgeistEc,es,Berlín: Peter Joseph demuestra matemáticamente la capacidad de alimentar a 34 billones de personas con la tecnología actual. #OpenEcuador,"web","Quito",0.000000,0.000000,,,Zeitgeist Ecuador,,0,11,-18000,Quito,"Zeitgeist Ecuador es parte de un colectivo mundial conformado por más de medio millón de personas presentes en 70  países  cambiando el mundo un paso a la vez.","http://www.zecuador.com",0,medium
411496557511331841,1386943399,2013-12-13 14:03:19,misterKako,en,#OpenEcuador How to stay involved in the process: http://t.co/mZGdijTw0K @FLOKSociety [[http://floksociety.org/en/participa/]],"web","",0.000000,0.000000,,,Kako Vera,,0,8,0,,"Entrepreneur  Technology Creative  User Experience Designer.","",0,medium
411497959801356288,1386943733,2013-12-13 14:08:53,Tanuyeiro,en,RT @misterKako: #OpenEcuador How to stay involved in the process: http://t.co/mZGdijTw0K @FLOKSociety [[http://floksociety.org/en/participa/]],"Twitter for BlackBerry®","New York",0.000000,0.000000,,,Tania Burgos-Lucero,,0,34,-18000,Eastern Time (US & Canada),"Internet Engineer   Gen Coordinator at @Wikimedia_Ec Researcher & writer in the areas of pop culture & critical thinking for  @GuayaGeek ex- @YahooNews","http://google.com/+TaniaBurgosLucero",0,medium
411515949951766528,1386948022,2013-12-13 15:20:22,CCCVlab,es,RT @man2hauser: la cooperación no es ya una vieja fórmula de trabajador@s del XIX #OpenEcuador Carta Abierta http://t.co/c5sIR6bKzf @FLOKSo… [[http://floksociety.org/carta-abierta/]],"Echofon","Valencia",0.000000,0.000000,,,CCCV,,0,7,7200,Athens,"Archivo  análisis  reflexión y difusión de actividades colectivas en el ámbito de las artes y la cultura en la Comunidad Valenciana","http://cccvlab.com",0,medium
411519192706588672,1386948795,2013-12-13 15:33:15,lacolectivalab,es,RT @man2hauser: la cooperación no es ya una vieja fórmula de trabajador@s del XIX #OpenEcuador Carta Abierta http://t.co/c5sIR6bKzf @FLOKSo… [[http://floksociety.org/carta-abierta/]],"Echofon","Valencia/Alicante.España",0.000000,0.000000,,,Teresa Marín ,,0,203,3600,Madrid,"arte  cultura  creatividad  tecnología   educación y prácticas colaborativas.","http://www.lacolectivalab.net",0,medium
